oferta_id,url,titulo,descripcion,empresa,ubicacion,fecha_publicacion,texto_tarjeta_crudo,primera_linea,pagina,fecha_publicacion2,gran_grupo_pred,sim_gran_grupo,codigo_ciuo_pred,sim_codigo_ciuo,puesto_ref_mas_similar,fuente_ref,metodo,correccion_manual,macro_v1,subcategoria_v1,macro_v2,subcategoria_v2,macro_v3,subcategoria_v3,habilidades_identificadas
2026-078394,https://www.bne.gob.cl/oferta/2026-078394,Auxiliar de Aseo (Quilicura),"En Cox nos encontramos en búsqueda de un/a Auxiliar de Aseo para desempeñarse en nuestras instalaciones en Quilicura, contribuyendo a mantener espacios limpios, ordenados y seguros para ...",COX CHILE S.A.,Metropolitana - Quilicura,Hace 36 días,"Hace 36 días
Auxiliar de Aseo (Quilicura)
En Cox nos encontramos en búsqueda de un/a Auxiliar de Aseo para desempeñarse en nuestras instalaciones en Quilicura, contribuyendo a mantener espacios limpios, ordenados y seguros para ...
COX CHILE S.A.
Metropolitana - Quilicura
Ver Más",Hace 36 días,447,2026-07-06,9,0.821,9112,0.737,Auxiliar de aseo,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,Competencias socioemocionales,Competencias de la personalidad,,,"aseo, instalacion, orden"
2026-077880,https://www.bne.gob.cl/oferta/2026-077880,INGENIERO DESARROLLO MECÁNICO,"Buscamos un(a) profesional para integrarse al desarrollo mecánico, encargado de transformar ideas y conceptos abstractos en productos físicos, maquinaria o sistemas operativos funcionale...",DTS Spa,Metropolitana - Macúl,Hace 36 días,"Hace 36 días
INGENIERO DESARROLLO MECÁNICO
Buscamos un(a) profesional para integrarse al desarrollo mecánico, encargado de transformar ideas y conceptos abstractos en productos físicos, maquinaria o sistemas operativos funcionale...
DTS Spa
Metropolitana - Macúl
Ver Más",Hace 36 días,447,2026-07-06,2,0.398,2144,0.721,Ingeniero/a mecánico,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,mecanico
2026-078021,https://www.bne.gob.cl/oferta/2026-078021,Ejecutivos de Ventas en Terreno,"Importante empresa Avicola ubicada en Lampa, requiere incorporar a Ejecutivos de ventas en terreno para la Región Metropolitana.",Felipe Larrain Parada,Metropolitana - Lampa,Hace 36 días,"Hace 36 días
Ejecutivos de Ventas en Terreno
Importante empresa Avicola ubicada en Lampa, requiere incorporar a Ejecutivos de ventas en terreno para la Región Metropolitana.
Felipe Larrain Parada
Metropolitana - Lampa
Ver Más",Hace 36 días,448,2026-07-06,3,0.607,3322,0.737,Ejecutivo/a de ventas,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de atención al cliente,,,,,"venta, ventas"
2026-078054,https://www.bne.gob.cl/oferta/2026-078054,Operador de Forwarder,En Antilemu nos encontramos en la búsqueda de Operadores de Forwarder con experiencia para incorporarse a nuestras faenas de Cosecha forestal para el mandante Forestal Mininco (CMPC). Requis...,Forestal Antilemu Ltda,La Araucanía - Angol,Hace 36 días,"Hace 36 días
Operador de Forwarder
En Antilemu nos encontramos en la búsqueda de Operadores de Forwarder con experiencia para incorporarse a nuestras faenas de Cosecha forestal para el mandante Forestal Mininco (CMPC). Requis...
Forestal Antilemu Ltda
La Araucanía - Angol
Ver Más",Hace 36 días,448,2026-07-06,8,0.82,8172,0.342,Operador/a forestal,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078220,https://www.bne.gob.cl/oferta/2026-078220,INGENIERO(A) DE DESARROLLO SOFTWARE (FULLSTACK),Buscamos un(a) profesional para integrarse al desarrollo de software para simuladores de vuelo y plataformas tecnológicas asociadas. Su foco principal en desarrollo backend e integración...,DTS Spa,Metropolitana - Macúl,Hace 36 días,"Hace 36 días
INGENIERO(A) DE DESARROLLO SOFTWARE (FULLSTACK)
Buscamos un(a) profesional para integrarse al desarrollo de software para simuladores de vuelo y plataformas tecnológicas asociadas. Su foco principal en desarrollo backend e integración...
DTS Spa
Metropolitana - Macúl
Ver Más",Hace 36 días,448,2026-07-06,2,0.914,2512,0.633,Ingeniero de software,INE (manual CIUO-08.CL),titulo,False,Competencias cognitivas,Competencias en software (específico) y asistencia técnica,,,,,desarrollo de software
2026-078314,https://www.bne.gob.cl/oferta/2026-078314,"Analista Seguridad de la Información Procesos Norma 27001, 31000 Antofagasta","Importante empresa del área de la salud, busca: Analista de Seguridad de la Información y Procesos Área: Seguridad de la Información / TI / Procesos Tipo de contr...",Medina,Antofagasta - Antofagasta,Hace 36 días,"Hace 36 días
Analista Seguridad de la Información Procesos Norma 27001, 31000 Antofagasta
Importante empresa del área de la salud, busca: Analista de Seguridad de la Información y Procesos Área: Seguridad de la Información / TI / Procesos Tipo de contr...
Medina
Antofagasta - Antofagasta
Ver Más",Hace 36 días,448,2026-07-06,2,0.684,2141,0.412,Analista de procesos,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,seguridad
2026-077765,https://www.bne.gob.cl/oferta/2026-077765,Asistente Administrativo (Se aceptan trabajadores en situación de Discapacidad),"Apoyo a la operación, orden y archivo de documentación, registro de procesos en sistema entre otros",BOMI DE CHILE SPA,Metropolitana - Pudahuel,Hace 36 días,"Hace 36 días
Asistente Administrativo (Se aceptan trabajadores en situación de Discapacidad)
Apoyo a la operación, orden y archivo de documentación, registro de procesos en sistema entre otros
BOMI DE CHILE SPA
Metropolitana - Pudahuel
Ver Más",Hace 36 días,448,2026-07-06,4,0.753,4110,0.486,Asistente administrativo/a,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de la personalidad,,,,,orden
2026-078506,https://www.bne.gob.cl/oferta/2026-078506,Eléctrico/a para Buses - Maipú,Importante entidad de transporte público busca Eléctrico/a Full Time ?Maipú Objetivo del cargo: Reparar y mantener el sistema eléctrico y electrónico de la flota d...,XINERGIA LABORAL SERVICIOS GENERALES SPA,Metropolitana - Maipú,Hace 36 días,"Hace 36 días
Eléctrico/a para Buses - Maipú
Importante entidad de transporte público busca Eléctrico/a Full Time ?Maipú Objetivo del cargo: Reparar y mantener el sistema eléctrico y electrónico de la flota d...
XINERGIA LABORAL SERVICIOS GENERALES SPA
Metropolitana - Maipú
Ver Más",Hace 36 días,449,2026-07-06,7,0.556,7413,0.434,Técnico/a eléctrico,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"electrico, reparar"
2026-077658,https://www.bne.gob.cl/oferta/2026-077658,"Asesor Prevencionista de Riesgos, RM","Estamos en búsqueda de un profesional titulado como Ingeniero en Prevención de Riesgos, para el cargo de Asesor de Proyecto para la Región Metropolitana, con modalidad de trabajo ...",Confidencial,Metropolitana - Santiago,Hace 36 días,"Hace 36 días
Asesor Prevencionista de Riesgos, RM
Estamos en búsqueda de un profesional titulado como Ingeniero en Prevención de Riesgos, para el cargo de Asesor de Proyecto para la Región Metropolitana, con modalidad de trabajo ...
Confidencial
Metropolitana - Santiago
Ver Más",Hace 36 días,449,2026-07-06,2,0.503,2243,0.819,Prevencionista de riesgos,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078553,https://www.bne.gob.cl/oferta/2026-078553,Cajero/a part-time,"Se requiere Cajero(a) Part Time para empresa del rubro de peajes. Buscamos personas responsables, comprometidas y con orientación al servicio al cliente. Los postulantes deben contar con ense&n...",Confidencial,Valparaíso - Calle Larga,Hace 36 días,"Hace 36 días
Cajero/a part-time
Se requiere Cajero(a) Part Time para empresa del rubro de peajes. Buscamos personas responsables, comprometidas y con orientación al servicio al cliente. Los postulantes deben contar con ense&n...
Confidencial
Valparaíso - Calle Larga
Ver Más",Hace 36 días,449,2026-07-06,5,0.811,5230,0.642,Cajero/a,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de atención al cliente,,,,,servicio al cliente
2026-078583,https://www.bne.gob.cl/oferta/2026-078583,Asistente administrativo en RR.HH - Full Time,Nuestra empresa está sujeta a la Ley de Inclusión Laboral N° 21.015 y está comprometida con implementar los ajustes razonables que sean necesarios. Buscamos Asistente administ...,Confidencial,Metropolitana - Las Condes,Hace 36 días,"Hace 36 días
Asistente administrativo en RR.HH - Full Time
Nuestra empresa está sujeta a la Ley de Inclusión Laboral N° 21.015 y está comprometida con implementar los ajustes razonables que sean necesarios. Buscamos Asistente administ...
Confidencial
Metropolitana - Las Condes
Ver Más",Hace 36 días,449,2026-07-06,4,0.756,4110,0.664,Asistente administrativo/a,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078399,https://www.bne.gob.cl/oferta/2026-078399,Recepcionista contable,"Empresa del rubro de instalaciones eléctricas, se encuentra en búsqueda de recepcionista contable para sector de Santiago Centro. Requisitos a considerar: ? Manejo en Excel, Word. ? Ingr...",Simelco Ingeniería Ltda.,Metropolitana - Santiago,Hace 36 días,"Hace 36 días
Recepcionista contable
Empresa del rubro de instalaciones eléctricas, se encuentra en búsqueda de recepcionista contable para sector de Santiago Centro. Requisitos a considerar: ? Manejo en Excel, Word. ? Ingr...
Simelco Ingeniería Ltda.
Metropolitana - Santiago
Ver Más",Hace 36 días,449,2026-07-06,4,0.946,4224,0.794,Recepcionista,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias informáticas generales,Competencias cognitivas,Competencias financieras,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,"contable, excel, instalacion, word"
2026-078386,https://www.bne.gob.cl/oferta/2026-078386,Practica Laboral Prevención de Riesgos,"¿Estás terminando tus estudios? En Samex te ofrecemos el acercamiento laboral en el rubro de Prevención de Riesgos, con nuestro programa de prácticas. Si quieres desarrol...",SAMEX,Metropolitana - Quilicura,Hace 36 días,"Hace 36 días
Practica Laboral Prevención de Riesgos
¿Estás terminando tus estudios? En Samex te ofrecemos el acercamiento laboral en el rubro de Prevención de Riesgos, con nuestro programa de prácticas. Si quieres desarrol...
SAMEX
Metropolitana - Quilicura
Ver Más",Hace 36 días,449,2026-07-06,3,0.507,3257,0.647,Prevencionista de riesgos,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078476,https://www.bne.gob.cl/oferta/2026-078476,Analista tributario,Oferta de Empleo: Contador(a) Auditor(a) Senior - Experto(a) Tributario Buscamos un Contador(a) Auditor(a) o Profesional Universitario con sólida experiencia para unirse a nuestro equipo. Si po...,Confidencial,Metropolitana - Ñuñoa,Hace 36 días,"Hace 36 días
Analista tributario
Oferta de Empleo: Contador(a) Auditor(a) Senior - Experto(a) Tributario Buscamos un Contador(a) Auditor(a) o Profesional Universitario con sólida experiencia para unirse a nuestro equipo. Si po...
Confidencial
Metropolitana - Ñuñoa
Ver Más",Hace 36 días,449,2026-07-06,2,0.667,2411,0.743,Contador tributario,INE (manual CIUO-08.CL),titulo,False,,,,,,,
2026-078489,https://www.bne.gob.cl/oferta/2026-078489,Mecánico/a de Buses Full Time Cerro Navia,Importante entidad de transporte público busca Mecánico/a Full Time ? Cerro Navia Objetivo del cargo: Reparar y mantener los sistemas mecánicos y eléctricos del bus seg&...,XINERGIA LABORAL SERVICIOS GENERALES SPA,Metropolitana - Cerro Navia,Hace 36 días,"Hace 36 días
Mecánico/a de Buses Full Time Cerro Navia
Importante entidad de transporte público busca Mecánico/a Full Time ? Cerro Navia Objetivo del cargo: Reparar y mantener los sistemas mecánicos y eléctricos del bus seg&...
XINERGIA LABORAL SERVICIOS GENERALES SPA
Metropolitana - Cerro Navia
Ver Más",Hace 36 días,449,2026-07-06,7,0.721,7231,0.582,Mecánico de buses,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"electrico, mecanico, reparar"
2026-078409,https://www.bne.gob.cl/oferta/2026-078409,Paramédico Hospitalización - Reemplazo Viña del Mar,"En IST Organismo de Seguridad y Salud del Trabajo, mutualidad dedicada a la prevención, estamos en búsqueda de PARAMÉDICO HOSPITALIZACIÓN para integrarse a nuestro equipo e...",IST Organismo de Seguridad y Salud del Trabajo,Valparaíso - Viña del Mar,Hace 36 días,"Hace 36 días
Paramédico Hospitalización - Reemplazo Viña del Mar
En IST Organismo de Seguridad y Salud del Trabajo, mutualidad dedicada a la prevención, estamos en búsqueda de PARAMÉDICO HOSPITALIZACIÓN para integrarse a nuestro equipo e...
IST Organismo de Seguridad y Salud del Trabajo
Valparaíso - Viña del Mar
Ver Más",Hace 36 días,450,2026-07-06,3,0.805,3221,0.42,Paramédico/a,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,seguridad
2026-078554,https://www.bne.gob.cl/oferta/2026-078554,Inspector recepción premiación,"Se necesita Persona para trabajar en Club Hípico de Santiago S.A, solo por jornadas de carreras, que sea proactivo, con experiencia directa en el acompañamiento e interacción con ...",Club Hipico Santiago,Metropolitana - Santiago,Hace 36 días,"Hace 36 días
Inspector recepción premiación
Se necesita Persona para trabajar en Club Hípico de Santiago S.A, solo por jornadas de carreras, que sea proactivo, con experiencia directa en el acompañamiento e interacción con ...
Club Hipico Santiago
Metropolitana - Santiago
Ver Más",Hace 36 días,450,2026-07-06,4,0.86,4224,0.476,Recepcionista,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de la personalidad,,,,,proactivo
2026-078290,https://www.bne.gob.cl/oferta/2026-078290,Vulcanizador(a) - Maipu,¡Buscamos un/a Vulcanizador/a para unirse a nuestro equipo de mantenimiento! ¿Tienes experiencia en reparación y revisión de neumáticos? ¿Quieres trabajar e...,CENTRAL SERVICING,Metropolitana - Maipú,Hace 36 días,"Hace 36 días
Vulcanizador(a) - Maipu
¡Buscamos un/a Vulcanizador/a para unirse a nuestro equipo de mantenimiento! ¿Tienes experiencia en reparación y revisión de neumáticos? ¿Quieres trabajar e...
CENTRAL SERVICING
Metropolitana - Maipú
Ver Más",Hace 36 días,450,2026-07-06,8,0.35,8141,0.822,Vulcanizador,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"mantenimiento, reparacion"
2026-078464,https://www.bne.gob.cl/oferta/2026-078464,Arquitecto - Castro - Part Time 20 hrs.,"Importante empresa del rubro de autopistas concesionadas se encuentra en búsqueda de Arquitecto(a) para integrarse a la Unidad de Gestión, participando en el desarrollo, coordinaci&oacut...",Confidencial,Los Lagos - Castro,Hace 36 días,"Hace 36 días
Arquitecto - Castro - Part Time 20 hrs.
Importante empresa del rubro de autopistas concesionadas se encuentra en búsqueda de Arquitecto(a) para integrarse a la Unidad de Gestión, participando en el desarrollo, coordinaci&oacut...
Confidencial
Los Lagos - Castro
Ver Más",Hace 36 días,450,2026-07-06,2,0.94,2161,0.601,Arquitecto/a,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078501,https://www.bne.gob.cl/oferta/2026-078501,Especialista en Neumaticos Buscamos Vulcanizador/a - Con experiencia en Buses o Camiones,Importante entidad de transporte público busca Vulcanizador/a Full Time Maipú Objetivo del cargo: Asegurar el cumplimiento de normativas de calidad de los neumáticos (surcos y r...,XINERGIA LABORAL SERVICIOS GENERALES SPA,Metropolitana - Maipú,Hace 36 días,"Hace 36 días
Especialista en Neumaticos Buscamos Vulcanizador/a - Con experiencia en Buses o Camiones
Importante entidad de transporte público busca Vulcanizador/a Full Time Maipú Objetivo del cargo: Asegurar el cumplimiento de normativas de calidad de los neumáticos (surcos y r...
XINERGIA LABORAL SERVICIOS GENERALES SPA
Metropolitana - Maipú
Ver Más",Hace 36 días,451,2026-07-06,2,0.456,2132,0.337,Especialista en ciencias forestales,INE (manual CIUO-08.CL),titulo,False,,,,,,,
2026-078566,https://www.bne.gob.cl/oferta/2026-078566,Asistente Comercial Alto Hospicio,"En ManpowerGroup, junto a nuestro cliente Aguas del Altiplano, buscamos un/a Asistente Comercial para Alto Hospicio. Si tienes experiencia en atención al cliente y te motiva entregar un servici...",Manpower Empresas de Servicios Transitorios Limitada,Tarapacá - Alto Hospicio,Hace 36 días,"Hace 36 días
Asistente Comercial Alto Hospicio
En ManpowerGroup, junto a nuestro cliente Aguas del Altiplano, buscamos un/a Asistente Comercial para Alto Hospicio. Si tienes experiencia en atención al cliente y te motiva entregar un servici...
Manpower Empresas de Servicios Transitorios Limitada
Tarapacá - Alto Hospicio
Ver Más",Hace 36 días,451,2026-07-06,1,0.284,1221,0.469,Gerente comercial,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de atención al cliente,,,,,atencion al cliente
2026-078441,https://www.bne.gob.cl/oferta/2026-078441,Téc. Nivel Medio en Químico -Analista Laboratorio - Santiago,"Realiza análisis físico, químico , usando las técnicas predeterminadas para cubrir las exigencias de los servicios de su área, cumpliendo con todas las normas de seg...",SGS Chile LTDA,Metropolitana - Pudahuel,Hace 36 días,"Hace 36 días
Téc. Nivel Medio en Químico -Analista Laboratorio - Santiago
Realiza análisis físico, químico , usando las técnicas predeterminadas para cubrir las exigencias de los servicios de su área, cumpliendo con todas las normas de seg...
SGS Chile LTDA
Metropolitana - Pudahuel
Ver Más",Hace 36 días,451,2026-07-06,3,0.774,3111,0.571,Analista de Laboratorio,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias cognitivas básicas,,,,,analisis
